"Row.names","logFC","logCPM","PValue","FDR","external_gene_name"
"ENSMUSG00000020744",-0.122657356925677,3.68437546640941,0.740401448461537,1,"Slc25a19"
"ENSMUSG00000020745",-0.0978041683578538,6.77391547524559,0.702842941077949,1,"Pafah1b1"
"ENSMUSG00000020747",-0.214715161477441,2.57755852310566,0.598380649417062,1,"Tmem94"
"ENSMUSG00000020752",-0.198295511815275,2.65214407011163,0.617533813295048,1,"Recql5"
"ENSMUSG00000020755",-0.156376278908381,5.35727307610895,0.573746438571774,1,"Sap30bp"
"ENSMUSG00000020766",-0.237286342501443,5.75694348572475,0.434303413654782,1,"Galk1"
"ENSMUSG00000020770",0.15950068842517,4.11128075709612,0.624999198169069,1,"Unk"
"ENSMUSG00000020774",-0.0597625567986044,0.816179713293676,1,1,"Aspa"
"ENSMUSG00000020775",0.26610656524414,5.50570842803757,0.417408993310966,1,"Mrpl38"
"ENSMUSG00000020776",0.201797345123982,2.87298800780556,0.638676548318831,1,"Fbf1"
"ENSMUSG00000020777",0.27794730060182,5.29469681002201,0.656805999541062,1,"Acox1"
"ENSMUSG00000020778",-0.246169456315268,5.97675159435478,0.356978983618134,1,"Ten1"
"ENSMUSG00000020780",-0.0300710818283836,4.50382672658101,0.933719434551548,1,"Srp68"
"ENSMUSG00000020781",0.140033193334936,1.96854189077126,0.785872920692074,1,"Tsen54"
"ENSMUSG00000020783",-0.103512096037218,5.08311374667292,0.716976339935249,1,"Ncbp3"
"ENSMUSG00000020785",0.00471030209739973,0.805685384446957,1,1,"Camkk1"
"ENSMUSG00000020790",0.112478658397996,5.17325110891475,0.759635957925188,1,"Ankfy1"
"ENSMUSG00000020792",0.0582036912502592,4.67383435651514,0.849531479889093,1,"Exoc7"
"ENSMUSG00000020794",0.0542265803147411,5.11501726533753,0.852588850794865,1,"Ube2g1"
"ENSMUSG00000020801",-0.407738093017222,6.31641250066093,0.112111328819825,1,"Med31"
"ENSMUSG00000020802",-0.363260272487971,1.3596105606002,0.573406528665489,1,"Ube2o"
"ENSMUSG00000020803",-0.157439125802203,7.40418375139994,0.533484991601181,1,"Txndc17"
"ENSMUSG00000020805",0.536792302464428,0.320003170303834,0.482357566388115,1,"Slc13a5"
"ENSMUSG00000020807",-0.484955781918486,2.31842903920272,0.306424236814594,1,"4933427D14Rik"
"ENSMUSG00000020808",-0.00179647037608259,6.86389342159973,0.998015803907306,1,"Pimreg"
"ENSMUSG00000020810",0.905740319520565,2.85634239150821,0.226451439158299,1,"Cygb"
"ENSMUSG00000020811",-0.175308917311546,8.64370490360956,0.649582235608578,1,"Wscd1"
"ENSMUSG00000020814",-0.124145431474603,2.22954560298228,0.871806763182542,1,"Mxra7"
"ENSMUSG00000020817",0.0326880518923423,5.36355164505719,0.906621871981074,1,"Rabep1"
"ENSMUSG00000020818",-0.329217162836711,5.03011419566484,0.29018816768063,1,"Mfsd11"
"ENSMUSG00000020821",0.0193247870015431,5.8702891620122,0.95013764605547,1,"Kif1c"
"ENSMUSG00000020823",-0.0506522257453261,5.00385129034302,0.887926245538633,1,"Sec14l1"
"ENSMUSG00000020827",0.509185499788292,2.7575942875842,0.176951564617621,1,"Mink1"
"ENSMUSG00000020828",0.364885646718081,3.25886829178402,0.649775877878434,1,"Pld2"
"ENSMUSG00000020829",-0.517417298450586,3.53979031530722,0.117222217794978,1,"Slc46a1"
"ENSMUSG00000020831",-0.216479658189799,6.91743433382922,0.474872515675547,1,"0610010K14Rik"
"ENSMUSG00000020832",-0.113142996278822,4.03679073758002,0.716232233199053,1,"Eral1"
"ENSMUSG00000020834",0.193931499903247,2.71352016108684,0.743280766517626,1,"Dhrs13"
"ENSMUSG00000020840",0.0973522986211247,6.47457146582119,0.712369392760816,1,"Blmh"
"ENSMUSG00000020841",-0.487625372879002,5.31211216131036,0.0912211210570786,1,"Cpd"
"ENSMUSG00000020843",-0.791226797778205,8.38524681358727,0.125650491722056,1,"Timm22"
"ENSMUSG00000020844",0.341339948966864,2.20218960211654,0.46531130951247,1,"Nxn"
"ENSMUSG00000020846",0.259991963622206,3.05367823334213,0.832381377801057,1,"Rflnb"
"ENSMUSG00000020849",-0.121375152243867,9.91017388927968,0.610824663492754,1,"Ywhae"
"ENSMUSG00000020850",0.35341128864192,3.99724090389132,0.276363728337194,1,"Prpf8"
"ENSMUSG00000020857",0.0165415486460497,10.9237431256069,0.944849685510436,1,"Nme2"
"ENSMUSG00000020859",-0.0540758530443881,5.98598832264999,0.907408693781327,1,"Spag9"
"ENSMUSG00000020863",-0.0282002238262123,7.0918056318043,0.919791706702917,1,"Luc7l3"
"ENSMUSG00000020864",0.0858304601982546,4.67469679799411,0.788124313535352,1,"Ankrd40"
"ENSMUSG00000020866",0.976864185427407,1.48638604625909,0.139842400633547,1,"Cacna1g"
"ENSMUSG00000020868",-0.132745606947884,2.43168515832446,0.751608118285519,1,"Xylt2"
"ENSMUSG00000020869",0.100403731554546,4.99717488623101,0.842646022884551,1,"Lrrc59"
"ENSMUSG00000020871",1.4184927325426,0.765166889196655,0.0251576726443461,1,"Dlx4"
"ENSMUSG00000020873",0.0423171416849163,6.70818381707756,0.877974905886822,1,"Slc35b1"
"ENSMUSG00000020875",2.33409483279887,3.05190430223736,0.0363566562185012,1,"Hoxb9"
"ENSMUSG00000020876",0.468447433298584,2.69176953010033,0.221109766407719,1,"Snx11"
"ENSMUSG00000020877",0.112254198702836,3.80010696147715,0.732952624243011,1,"Scrn2"
"ENSMUSG00000020878",-0.339258061063979,2.09130311750007,0.59251557336803,1,"Lrrc46"
"ENSMUSG00000020882",0.0828239977122205,1.12259616965965,0.999999999999994,1,"Cacnb1"
"ENSMUSG00000020883",-0.275099429232886,4.53866383954382,0.497966165860679,1,"Fbxl20"
"ENSMUSG00000020886",-0.35449708807771,6.83235002121118,0.375908582419267,1,"Dlg4"
"ENSMUSG00000020888",-0.496117943614905,3.0343535688392,0.185058076579576,1,"Dvl2"
"ENSMUSG00000020889",1.12656334532782,1.87890613767804,0.132623429117122,1,"Nr1d1"
"ENSMUSG00000020890",0.578913614692398,0.243781867587628,0.404361210379394,1,"Gucy2e"
"ENSMUSG00000020891",-0.219385563632221,2.14899543284168,0.756277127275887,1,"Alox8"
"ENSMUSG00000020893",-0.323283455701364,1.40387492929909,0.542935002344874,1,"Per1"
"ENSMUSG00000020894",-0.0861399500043295,5.50600570623975,0.768129752073931,1,"Vamp2"
"ENSMUSG00000020895",-0.391668128118588,4.65850366569233,0.210579816774807,1,"Tmem107"
"ENSMUSG00000020897",-0.112206282625177,5.98378023933131,0.816800494364964,1,"Aurkb"
"ENSMUSG00000020898",-0.172013555413976,3.79784334044298,0.639690019791395,1,"Ctc1"
"ENSMUSG00000020899",-0.0296231782850923,6.28291133120833,0.954706340402561,1,"Pfas"
"ENSMUSG00000020900",0.165262690143279,4.45122939073277,0.629781271203771,1,"Myh10"
"ENSMUSG00000020902",-0.108097447062586,4.01425984845448,0.811417304148693,1,"Ntn1"
"ENSMUSG00000020903",-0.122199123174143,5.65407982366888,0.637329936683164,1,"Stx8"
"ENSMUSG00000020910",-0.164996330678734,4.22313180378936,0.597246756407639,1,"Adprm"
"ENSMUSG00000020914",-0.394556461348169,8.43363518555712,0.254404178496444,1,"Top2a"
"ENSMUSG00000020917",0.00860298024225477,7.98692759953941,0.980005727783248,1,"Acly"
"ENSMUSG00000020918",0.492682262270974,3.59151371543083,0.251617550068963,1,"Kat2a"
"ENSMUSG00000020919",0.119770611700842,1.55209987228696,0.82508009738545,1,"Stat5b"
"ENSMUSG00000020921",0.269695081438738,7.16229351358539,0.33367063015199,1,"Tmem101"
"ENSMUSG00000020922",0.158274503735817,6.0936989915749,0.638968690117991,1,"Lsm12"
"ENSMUSG00000020923",0.246861846075366,4.73783207860982,0.479774376706134,1,"Ubtf"
"ENSMUSG00000020925",-0.238505708019678,4.1726945422969,0.46734137272345,1,"Ccdc43"
"ENSMUSG00000020929",0.0437535929712594,5.26341503747525,0.901557591704026,1,"Eftud2"
"ENSMUSG00000020930",-0.0228572567105289,1.60048075859829,0.999999999999998,1,"Ccdc103"
"ENSMUSG00000020935",0.0557415182314445,6.89201972975826,0.85733236240529,1,"Dcakd"
"ENSMUSG00000020936",-0.228464709287422,7.52389241074711,0.462655122776367,1,"Nmt1"
"ENSMUSG00000020941",0.467095796170642,1.16266073279937,0.475646682050835,1,"Map3k14"
"ENSMUSG00000020946",-0.0293107415289802,5.88285923785108,0.9132217267926,1,"Gosr2"
"ENSMUSG00000020948",0.0152814429523418,2.56952251111924,1,1,"Klhl28"
"ENSMUSG00000020949",-0.102999785661297,8.56367941145441,0.76710236043461,1,"Fkbp3"
"ENSMUSG00000020952",-0.074472034815978,5.67392601404337,0.790681350515812,1,"Scfd1"
"ENSMUSG00000020954",-0.317913921710095,6.31384285647398,0.373929745583229,1,"Strn3"
"ENSMUSG00000020955",0.0551867712598703,3.77552427288631,0.887225609715236,1,"Ap4s1"
"ENSMUSG00000020956",-0.079058111299899,5.19714622863386,0.800382075137923,1,"Dtd2"
"ENSMUSG00000020961",1.06240146505366,2.98561390846442,0.218736947239992,1,"Ston2"
"ENSMUSG00000020962",-0.13881271335187,9.65568170157381,0.562183584991479,1,"Gtf2a1"
"ENSMUSG00000020964",-0.0347223796187984,4.74428787894886,0.921261771639075,1,"Sel1l"
"ENSMUSG00000020973",0.325663856376667,5.07092701863536,0.474538126684919,1,"Dnaaf2"
"ENSMUSG00000020974",0.193365147482185,4.54761361146078,0.68452626003573,1,"Pole2"
"ENSMUSG00000020978",-0.095892951250404,4.32043864466667,0.776133017698079,1,"Klhdc2"
"ENSMUSG00000020982",0.141736521670859,6.40100825217428,0.632337481251507,1,"Nemf"
"ENSMUSG00000020986",0.0789711328489747,4.71896499983824,0.793273916940688,1,"Sec23a"
"ENSMUSG00000020988",0.0933078516095004,2.77452504273044,0.839682809249759,1,"L2hgdh"
"ENSMUSG00000020993",-0.0132497149310043,4.68902753353914,0.982620727876474,1,"Trappc6b"
"ENSMUSG00000020994",0.0138331949356324,7.42429405019208,0.96728615851006,1,"Pnn"
"ENSMUSG00000021000",0.115011612340064,3.55183568597769,0.780372650713759,1,"Mia2"
"ENSMUSG00000021003",-0.331557785827759,3.43435690801069,0.464480896590346,1,"Galc"
"ENSMUSG00000021007",-0.490303286345776,4.67844712258106,0.193537216953655,1,"Spata7"
"ENSMUSG00000021009",-0.110582405572988,1.80436238346738,0.872047868540907,1,"Ptpn21"
"ENSMUSG00000021010",0.0178906416091667,5.03247104945495,0.967878862266634,1,"Npas3"
"ENSMUSG00000021012",0.153905239785006,3.84846153881583,0.66187251725113,1,"Zc3h14"
"ENSMUSG00000021013",-0.100804013473876,3.79716734362308,0.778131112059558,1,"Ttc8"
"ENSMUSG00000021018",0.202599184829478,5.76838655231162,0.577084641351499,1,"Polr2h"
"ENSMUSG00000021022",-0.208234363986871,5.5486707529059,0.474642083274141,1,"Ppp2r3c"
"ENSMUSG00000021023",0.190107645844474,2.69334783883643,0.647432894592749,1,"1110008L16Rik"
"ENSMUSG00000021024",0.0448335238541826,8.20418969510802,0.892985853596486,1,"Psma6"
"ENSMUSG00000021025",-0.238640555235279,5.43181424931661,0.432745182561835,1,"Nfkbia"
"ENSMUSG00000021027",0.285497480885556,3.98356564827828,0.394678955658814,1,"Ralgapa1"
"ENSMUSG00000021028",0.112052519348433,4.71465835344631,0.742614578294889,1,"Mbip"
"ENSMUSG00000021033",-0.0417261507881603,5.66816035433386,0.887165538151313,1,"Gstz1"
"ENSMUSG00000021036",0.215743268773171,3.40913426144129,0.586226183807472,1,"Sptlc2"
"ENSMUSG00000021037",0.0155524897161495,7.58539926728254,0.965009541948174,1,"Ahsa1"
"ENSMUSG00000021038",0.154860499215494,5.0715112366714,0.678353700041125,1,"Vipas39"
"ENSMUSG00000021039",-0.0486672121259596,6.35039434968145,0.865174889665666,1,"Snw1"
"ENSMUSG00000021040",-0.157496839890072,8.63846692154318,0.59157782510226,1,"Slirp"
"ENSMUSG00000021044",-0.163429499579307,3.01501413782705,0.67938888244637,1,"Adck1"
"ENSMUSG00000021047",-0.374750329396677,5.3066558998351,0.511365976357012,1,"Nova1"
"ENSMUSG00000021048",-0.0105298573011526,4.82686865664353,0.985352142467039,1,"Mthfd1"
"ENSMUSG00000021051",-0.143404792466857,4.18775680550437,0.640996029755534,1,"Ppp2r5e"
"ENSMUSG00000021054",0.050094756953464,1.72508585815039,0.949062478288936,1,"Sgpp1"
"ENSMUSG00000021055",0.21624364745777,0.871246655193819,0.729876625988331,1,"Esr2"
"ENSMUSG00000021057",-0.809300792459258,5.30232147943422,0.284932552265645,1,"Akap5"
"ENSMUSG00000021062",0.0194508472655575,1.52528176313127,0.999999999999999,1,"Rab15"
"ENSMUSG00000021065",-0.127796179321104,4.39309370313545,0.742679496280734,1,"Fut8"
"ENSMUSG00000021066",-0.484318903937529,1.49157117170367,0.564050579488662,1,"Atl1"
"ENSMUSG00000021067",0.330255453197763,0.866923176319371,0.744106431413321,1,"Sav1"
"ENSMUSG00000021068",0.00453188580403714,4.7848647758552,0.993041528624927,1,"Nin"
"ENSMUSG00000021071",0.614251587118678,4.15656610794783,0.429584914596969,1,"Trim9"
"ENSMUSG00000021072",0.149829871245813,6.08196812623453,0.63031298506447,1,"Tmx1"
"ENSMUSG00000021076",-0.0499728539466611,7.6657968517582,0.848886211078081,1,"Actr10"
"ENSMUSG00000021079",0.426210309543746,5.59026164512294,0.372203573744401,1,"Timm9"
"ENSMUSG00000021086",0.879840590890142,1.49910877133343,0.148646457223139,1,"Ccdc175"
"ENSMUSG00000021087",0.304500347137758,8.98344378819423,0.243365354515001,1,"Rtn1"
"ENSMUSG00000021090",-1.51331346871538,1.4784613725089,0.0270355056450701,1,"Lrrc9"
"ENSMUSG00000021094",-0.202822974269073,5.42109629436334,0.45144395159279,1,"Dhrs7"
"ENSMUSG00000021096",0.290972578307772,4.25565630221439,0.365309035790706,1,"Ppm1a"
"ENSMUSG00000021097",0.327466644017658,0.322155177437539,0.761645342065319,1,"Clmn"
"ENSMUSG00000021102",0.586414113825718,5.01861049714034,0.0699962145042473,1,"Glrx5"
"ENSMUSG00000021103",0.129225379212079,5.31964474912837,0.651953688240083,1,"Mnat1"
"ENSMUSG00000021108",0.698186144510768,0.80997714927231,0.446659468223368,1,"Prkch"
"ENSMUSG00000021109",0.022419205076031,5.08962724600239,0.958306768538041,1,"Hif1a"
"ENSMUSG00000021111",0.100092263153918,6.41485413282824,0.745448482382963,1,"Papola"
"ENSMUSG00000021112",-0.168897116956765,4.84048774311787,0.618076303197745,1,"Mpp5"
"ENSMUSG00000021113",-0.346036491672304,3.1909034444099,0.357177518349668,1,"Snapc1"
"ENSMUSG00000021114",-0.0205050339610315,6.91567583845922,0.938862679585355,1,"Atp6v1d"
"ENSMUSG00000021115",-0.0625544966511508,5.7271986547762,0.881434498023094,1,"Vrk1"
"ENSMUSG00000021116",0.242051169402307,7.12572197448664,0.600094002817109,1,"Eif2s1"
"ENSMUSG00000021120",0.19256202997663,3.3043424805956,0.685129021166372,1,"Pigh"
"ENSMUSG00000021123",-0.372455739482161,0.900375780724033,0.677393155778961,1,"Rdh12"
"ENSMUSG00000021124",-0.031271286519817,6.48637378779874,0.904319518108917,1,"Vti1b"
"ENSMUSG00000021127",-0.348629017054492,5.17559761395246,0.498390103073373,1,"Zfp36l1"
"ENSMUSG00000021130",-0.865744621670708,3.77953088386824,0.0394470364700025,1,"Galnt16"
"ENSMUSG00000021131",-0.143195887214495,9.83016056890694,0.582996076188549,1,"Erh"
"ENSMUSG00000021133",-0.195177529968896,4.93190667379961,0.507289539746849,1,"Susd6"
"ENSMUSG00000021134",0.415998954356999,8.56421736983536,0.200006996119167,1,"Srsf5"
"ENSMUSG00000021136",-0.460890152311174,6.73009877775651,0.523577715895008,1,"Smoc1"
"ENSMUSG00000021139",-0.0561760802646455,5.0729723963334,0.844332012519986,1,"Gm20498"
"ENSMUSG00000021140",0.267052120747824,2.93528071744076,0.607563117328185,1,"Pcnx"
"ENSMUSG00000021143",-0.370777915515492,1.73759670208752,0.472993133389915,1,"Pacs2"
"ENSMUSG00000021144",0.371951223632547,4.16194554900271,0.269635087453113,1,"Mta1"
"ENSMUSG00000021147",0.0969194169916639,3.81486140204941,0.794402985261188,1,"Wdr37"
"ENSMUSG00000021149",-0.00957947557132425,7.22224023943822,0.983395453087214,1,"Gtpbp4"
"ENSMUSG00000021156",-0.018336288371225,5.24378356467619,0.957815023546342,1,"Zmynd11"
"ENSMUSG00000021171",0.222098620509876,2.21808047466392,0.570948141050756,1,"Esyt2"
"ENSMUSG00000021175",0.412146991134454,3.83658697208322,0.57854670191178,1,"Cdca7l"
"ENSMUSG00000021176",0.0412778081851955,3.26528567848631,0.926899996626854,1,"Efcab11"
"ENSMUSG00000021177",0.120266829794264,5.0688190088444,0.706537701797698,1,"Tdp1"
"ENSMUSG00000021178",-0.20573932491499,7.92985117699433,0.467881931919681,1,"Psmc1"
"ENSMUSG00000021179",0.0321902499538068,4.30599483362074,0.95213294497983,1,"Nrde2"
"ENSMUSG00000021180",0.243379527612266,2.98874021973635,0.537386692360604,1,"Rps6ka5"
"ENSMUSG00000021182",0.859731597327058,5.6843711583177,0.0179469896236026,1,"Ccdc88c"
"ENSMUSG00000021185",-0.345328111698518,3.92501513889657,0.426719554593418,1,"Dglucy"
"ENSMUSG00000021187",-0.295402407834417,4.55462927449234,0.568253956599457,1,"Tc2n"
"ENSMUSG00000021188",-0.0199659620698225,4.3762576374864,0.965961676194491,1,"Trip11"
"ENSMUSG00000021189",0.338792887090022,2.88266326298481,0.360191843847817,1,"Atxn3"
"ENSMUSG00000021190",0.0164527963453633,5.449105854526,0.960421861449842,1,"Lgmn"
"ENSMUSG00000021192",0.139480987132683,3.74876761742642,0.677327990081061,1,"Golga5"
"ENSMUSG00000021193",-0.125358727209047,4.60007513573322,0.688847573422182,1,"Pitrm1"
"ENSMUSG00000021194",0.618629259436201,1.70224099270239,0.276379933858594,1,"Chga"
"ENSMUSG00000021196",0.121580484166121,0.381626075399034,0.999999999999997,1,"Pfkp"
"ENSMUSG00000021198",-0.343442762881006,1.84577280310017,0.546138109021759,1,"Unc79"
"ENSMUSG00000021203",0.0298330275199905,1.43651996667467,1,1,"Otub2"
"ENSMUSG00000021213",0.0965707215990259,4.75825620962023,0.854508167090493,1,"Akr1c13"
"ENSMUSG00000021215",0.0163034592560488,4.02458295739219,0.962810253139948,1,"Net1"
"ENSMUSG00000021217",0.76470681921851,2.21544737438004,0.0639296611592014,1,"Tshz3"
"ENSMUSG00000021218",0.023397882023425,8.05345481611135,0.930973234672305,1,"Gdi2"
"ENSMUSG00000021221",0.424450508765989,5.30576174290131,0.53190908149702,1,"Dpf3"
"ENSMUSG00000021222",0.264399004125584,4.09812201220711,0.47376829693488,1,"Dcaf4"
"ENSMUSG00000021224",-0.408109396063773,3.43810133572004,0.365057205480311,1,"Numb"
"ENSMUSG00000021226",0.115704513926163,2.05123641793155,0.899090050008471,1,"Acot2"
"ENSMUSG00000021234",-0.0693985163629418,1.92434078615108,0.904497732286855,1,"Fam161b"
"ENSMUSG00000021235",0.469231487532561,4.53850721211178,0.134545012411695,1,"Coq6"
"ENSMUSG00000021236",0.0676979009581901,2.98867208747437,0.862815854964637,1,"Entpd5"
"ENSMUSG00000021238",-0.0616039128298042,5.26238930964057,0.931938490077414,1,"Aldh6a1"
"ENSMUSG00000021240",0.424806050879869,3.32784858707405,0.227603101312522,1,"Abcd4"
"ENSMUSG00000021241",-0.0233559695872828,6.44716173775937,0.934912029188606,1,"Isca2"
"ENSMUSG00000021242",-0.28037380104004,8.68640657258641,0.312874572363576,1,"Npc2"
"ENSMUSG00000021243",-0.13578445519319,6.67563464802637,0.657872109854094,1,"Fcf1"
"ENSMUSG00000021244",0.228170677682406,4.11939402994934,0.512292565672454,1,"Ylpm1"
"ENSMUSG00000021245",-1.67877153144967,2.41786822645387,0.00200773022043864,0.290093671153146,"Mlh3"
"ENSMUSG00000021248",-0.0224510749353087,7.58240711846925,0.936262039744975,1,"Tmed10"
"ENSMUSG00000021250",-0.0632430256591039,4.41795183283076,0.911221074100271,1,"Fos"
"ENSMUSG00000021252",-0.160256857756907,8.35373228343874,0.591186451753801,1,"Erg28"
"ENSMUSG00000021253",-0.64124068099559,1.95222910787537,0.122261753964708,1,"Tgfb3"
"ENSMUSG00000021254",0.0168739476170229,2.69464963391175,1,1,"Gpatch2l"
"ENSMUSG00000021256",-0.5472625663003,2.9004465758173,0.191621462536102,1,"Vash1"
"ENSMUSG00000021257",-0.214026290387048,1.69318852471213,0.679559883206966,1,"Angel1"
"ENSMUSG00000021258",0.0369780875990453,4.09546754174927,0.93884089066324,1,"Ccnk"
"ENSMUSG00000021259",0.229404220159241,0.525422012347528,0.831093219102869,1,"Cyp46a1"
"ENSMUSG00000021262",-0.145972013641923,5.81111111922379,0.70864555082527,1,"Evl"
"ENSMUSG00000021264",0.0822676437114568,3.69010242184316,0.831423999695503,1,"Yy1"
"ENSMUSG00000021265",-0.509759083497237,2.59959026565323,0.344067232564447,1,"Slc25a29"
"ENSMUSG00000021266",0.188398603780013,5.42801020430181,0.59786182351101,1,"Wars"
"ENSMUSG00000021270",0.148445463165281,8.24633201560039,0.640184992743729,1,"Hsp90aa1"
"ENSMUSG00000021271",-0.042285085357926,1.48958217683207,0.939995991140598,1,"Zfp839"
"ENSMUSG00000021273",-0.351143325980125,7.14311447529776,0.273413064851055,1,"Fdft1"
"ENSMUSG00000021275",0.104606923819891,2.33807005693728,0.862692972401473,1,"Tecpr2"
"ENSMUSG00000021276",0.103465816704232,5.84366446077631,0.763566273843947,1,"Cinp"
"ENSMUSG00000021277",0.589392822460613,1.65967384477122,0.192398917442744,1,"Traf3"
"ENSMUSG00000021278",0.53945052479484,0.979673869246425,0.369949270659823,1,"Amn"
"ENSMUSG00000021279",0.400772696081287,3.37723614266169,0.234821934587699,1,"Cdc42bpb"
"ENSMUSG00000021280",-0.853804908720604,1.87341154533975,0.220428729150426,1,"Exoc3l4"
"ENSMUSG00000021282",-0.333799202835516,8.49103675758728,0.21780936254322,1,"Eif5"
"ENSMUSG00000021286",-0.214234548764035,5.59509701017239,0.522964156249155,1,"Zfyve21"
"ENSMUSG00000021287",0.0184893064380211,2.00091852225772,0.999999999999997,1,"Xrcc3"
"ENSMUSG00000021288",-0.00839893021966871,5.88601030266762,0.977889518540995,1,"Klc1"
"ENSMUSG00000021290",-0.222278632825805,9.4482237646794,0.358286717653556,1,"Atp5mpl"
"ENSMUSG00000021302",0.249442649516797,5.43004725000111,0.574693008341749,1,"Ggps1"
"ENSMUSG00000021306",-0.0743271542682375,5.50245773018305,0.887599151547666,1,"Gpr137b"
"ENSMUSG00000021311",0.151963864062011,2.60048072823548,0.710574559279072,1,"Mtr"
"ENSMUSG00000021314",-1.11901128105442,4.71285042723317,0.00039697671346448,0.0903175602270127,"Amph"
"ENSMUSG00000021318",0.862890370394265,1.97364622396221,0.097094240766728,1,"Gli3"
"ENSMUSG00000021319",-0.377853637400709,0.716611238861698,0.555209360527595,1,"Sfrp4"
"ENSMUSG00000021326",0.126435347097813,4.1948970653165,0.763249424625161,1,"Trim27"
"ENSMUSG00000021327",0.155915265804303,5.23621288634252,0.720022029170627,1,"Zkscan3"
"ENSMUSG00000021338",-0.250266716208042,6.41350753804332,0.621800029162184,1,"Carmil1"
"ENSMUSG00000021339",0.00469446090287654,2.31968161506092,1,1,"Mrs2"
"ENSMUSG00000021348",-0.680387261820664,0.982612199591025,0.277712995636176,1,"Prl7d1"
"ENSMUSG00000021357",-0.0140254391304797,3.30396834158582,0.97821885054027,1,"Exoc2"
"ENSMUSG00000021359",0.979752042970344,1.1876487447114,0.463342562085338,1,"Tfap2a"
"ENSMUSG00000021361",-0.188505880526212,7.5548909881192,0.478723180055506,1,"Tmem14c"
"ENSMUSG00000021364",0.0396096593651051,2.68126986287182,0.943510712497317,1,"Elovl2"
"ENSMUSG00000021365",0.327629547416667,2.55702699333838,0.668179648493513,1,"Nedd9"
"ENSMUSG00000021366",-0.375343394443302,3.13739733973539,0.298052325652475,1,"Hivep1"
"ENSMUSG00000021368",-0.152473298495374,5.0878181552877,0.601807593857551,1,"Tbc1d7"
"ENSMUSG00000021371",-0.315250177264155,4.01201246153427,0.357133412996826,1,"Mcur1"
"ENSMUSG00000021373",-0.251284932247078,3.36170077176504,0.548872255599554,1,"Cap2"
"ENSMUSG00000021374",0.472716748757459,3.39196498362682,0.234543624987825,1,"Nup153"
"ENSMUSG00000021375",0.233628216128852,4.0326572402665,0.442444365597744,1,"Kif13a"
"ENSMUSG00000021376",-0.329737659248804,5.5855333561803,0.260307716634761,1,"Tpmt"
"ENSMUSG00000021377",-0.235943279876786,7.08300785855358,0.546863594172136,1,"Dek"
"ENSMUSG00000021379",1.62136137855019,5.38755312861548,0.192664103751731,1,"Id4"
"ENSMUSG00000021385",0.296063623203421,3.36196750459754,0.452908295249725,1,"Ippk"
"ENSMUSG00000021390",1.01181859105388,1.61691205892354,0.0811993486495714,1,"Ogn"
"ENSMUSG00000021391",0.0338726794166645,5.41228402983353,0.932013315616867,1,"Cenpp"
"ENSMUSG00000021392",0.252025814873737,3.51627532052118,0.539353704254166,1,"Nol8"
"ENSMUSG00000021395",0.12468421865243,3.63103504473568,0.746562619598843,1,"Spin1"
"ENSMUSG00000021400",0.268725741400873,2.19529182749593,0.641918258450429,1,"Wrnip1"
"ENSMUSG00000021408",0.146830283290847,2.58105785535235,0.731568737822469,1,"Ripk1"
"ENSMUSG00000021411",0.407665562221497,1.66661857473162,0.635123375824154,1,"Pxdc1"
"ENSMUSG00000021413",-0.0982566169078074,7.63294382524653,0.696471775237564,1,"Prpf4b"
"ENSMUSG00000021417",-0.302353478838889,7.72406734933368,0.424018270361416,1,"Eci2"
"ENSMUSG00000021418",0.1527800448511,3.427393896596,0.806356801897269,1,"Rpp40"
"ENSMUSG00000021420",-0.136051391855756,4.22416701512134,0.640278924816072,1,"Fars2"
"ENSMUSG00000021427",0.11537190464902,6.82981225820747,0.755905479914871,1,"Ssr1"
"ENSMUSG00000021428",-0.222046216699889,5.7785189852341,0.463604808119847,1,"Riok1"
"ENSMUSG00000021431",0.0867602892818845,5.36951399960284,0.752064581785115,1,"Snrnp48"
"ENSMUSG00000021432",0.210780018111299,3.57904412176447,0.518713530631361,1,"Slc35b3"
"ENSMUSG00000021448",0.438573306222327,2.42685111118111,0.398970187515814,1,"Shc3"
"ENSMUSG00000021451",0.351436952094896,1.69376622224272,0.620578615164545,1,"Sema4d"
"ENSMUSG00000021453",-0.182455801437057,6.57402143415901,0.803218473062397,1,"Gadd45g"
"ENSMUSG00000021457",-0.117680519136387,1.05187503286851,0.9175891057924,1,"Syk"
"ENSMUSG00000021458",-0.460036850533369,2.64288873894133,0.345871958366133,1,"2010111I01Rik"
"ENSMUSG00000021460",0.0149056612106255,4.42356166250548,0.981097977378422,1,"Auh"
"ENSMUSG00000021461",-0.351666148338041,2.35043277614587,0.351925991779916,1,"Fancc"
"ENSMUSG00000021464",0.715083935150522,1.81108303327945,0.257744655524809,1,"Ror2"
"ENSMUSG00000021466",-0.0195532281266852,4.71522433590121,0.979532191858818,1,"Ptch1"
"ENSMUSG00000021468",0.169751054378087,4.50754457377163,0.562468956956987,1,"Sptlc1"
"ENSMUSG00000021470",-0.248274004428561,2.42066833809406,0.55664473480133,1,"Ercc6l2"
"ENSMUSG00000021474",-0.395761973144494,7.08651311891976,0.208989404801046,1,"Sfxn1"
"ENSMUSG00000021476",0.316314296983833,2.11497158958413,0.538789806774773,1,"Habp4"
