ensembl_gene_id	entrezgene
ENSMUSG00000104096	NA
ENSMUSG00000070985	230161
ENSMUSG00000117480	NA
ENSMUSG00000041885	NA
ENSMUSG00000076750	NA
ENSMUSG00000056128	NA
ENSMUSG00000104630	NA
ENSMUSG00000096400	NA
ENSMUSG00000104227	NA
ENSMUSG00000026175	22349
ENSMUSG00000115705	171198
ENSMUSG00000033356	78895
ENSMUSG00000081180	NA
ENSMUSG00000110117	NA
ENSMUSG00000024957	16528
ENSMUSG00000103149	NA
ENSMUSG00000007877	21393
ENSMUSG00000102809	NA
ENSMUSG00000025058	71398
ENSMUSG00000024065	57440
ENSMUSG00000022540	66049
ENSMUSG00000092253	NA
ENSMUSG00000101369	NA
ENSMUSG00000004885	12904
ENSMUSG00000101096	108168600
ENSMUSG00000084334	NA
ENSMUSG00000103061	NA
ENSMUSG00000086310	NA
ENSMUSG00000048126	12835
ENSMUSG00000083472	NA
ENSMUSG00000082265	NA
ENSMUSG00000104999	NA
ENSMUSG00000081944	NA
ENSMUSG00000075195	259016
ENSMUSG00000080266	NA
ENSMUSG00000086068	NA
ENSMUSG00000050623	67077
ENSMUSG00000061295	258466
ENSMUSG00000081340	NA
ENSMUSG00000029452	77462
ENSMUSG00000035454	73495
ENSMUSG00000041684	246229
ENSMUSG00000107185	NA
ENSMUSG00000028443	66401
ENSMUSG00000035929	15015
ENSMUSG00000108735	NA
ENSMUSG00000074375	629203
ENSMUSG00000104120	NA
ENSMUSG00000022427	223696
ENSMUSG00000093891	NA
ENSMUSG00000020548	NA
ENSMUSG00000107233	NA
ENSMUSG00000038216	18948
ENSMUSG00000033389	216831
ENSMUSG00000103135	NA
ENSMUSG00000027599	74252
ENSMUSG00000069270	319164
ENSMUSG00000057067	258611
ENSMUSG00000109485	NA
ENSMUSG00000101859	NA
ENSMUSG00000109427	NA
ENSMUSG00000040152	21825
ENSMUSG00000025103	83962
ENSMUSG00000018102	68024
ENSMUSG00000115319	NA
ENSMUSG00000100093	NA
ENSMUSG00000110596	NA
ENSMUSG00000021196	56421
ENSMUSG00000100165	NA
ENSMUSG00000079505	NA
ENSMUSG00000055737	14600
ENSMUSG00000033083	210789
ENSMUSG00000092293	NA
ENSMUSG00000026173	18802
ENSMUSG00000091020	NA
ENSMUSG00000084102	NA
ENSMUSG00000107291	NA
ENSMUSG00000091956	75697
ENSMUSG00000032373	76459
ENSMUSG00000034235	78787
ENSMUSG00000039632	77609
ENSMUSG00000055125	NA
ENSMUSG00000046330	19981
ENSMUSG00000101640	NA
ENSMUSG00000042686	57339
ENSMUSG00000100269	NA
ENSMUSG00000041878	NA
ENSMUSG00000006490	67310
ENSMUSG00000070939	73122
ENSMUSG00000100672	NA
ENSMUSG00000061937	12993
ENSMUSG00000092056	NA
ENSMUSG00000056536	27392
ENSMUSG00000031503	12827
ENSMUSG00000025102	67290
ENSMUSG00000022177	219072
ENSMUSG00000086287	NA
ENSMUSG00000003500	23917
ENSMUSG00000092372	NA
ENSMUSG00000104133	NA
ENSMUSG00000054978	74492
ENSMUSG00000106967	NA
ENSMUSG00000108348	105247240
ENSMUSG00000059319	258850
ENSMUSG00000049323	237782
ENSMUSG00000091670	627743
ENSMUSG00000106906	NA
ENSMUSG00000107232	69370
ENSMUSG00000051313	258976
ENSMUSG00000036959	320376
ENSMUSG00000022299	69906
ENSMUSG00000107012	NA
ENSMUSG00000115610	NA
ENSMUSG00000039714	235415
ENSMUSG00000027077	68678
ENSMUSG00000097652	NA
ENSMUSG00000041696	70784
ENSMUSG00000082545	NA
ENSMUSG00000085242	NA
ENSMUSG00000114938	NA
ENSMUSG00000020876	74479
ENSMUSG00000091788	NA
ENSMUSG00000053093	140781
ENSMUSG00000050087	NA
ENSMUSG00000062042	257904
ENSMUSG00000090351	NA
ENSMUSG00000091140	108168153
ENSMUSG00000093846	NA
ENSMUSG00000083085	NA
ENSMUSG00000039323	16008
ENSMUSG00000114020	NA
ENSMUSG00000087674	NA
ENSMUSG00000076910	NA
ENSMUSG00000075194	259018
ENSMUSG00000111529	NA
ENSMUSG00000114839	NA
ENSMUSG00000046111	319675
ENSMUSG00000103301	NA
ENSMUSG00000066586	110187
ENSMUSG00000106153	NA
ENSMUSG00000081282	NA
ENSMUSG00000003363	18807
ENSMUSG00000111574	NA
ENSMUSG00000081104	NA
ENSMUSG00000103801	NA
ENSMUSG00000113638	NA
ENSMUSG00000115143	NA
ENSMUSG00000038224	18816
ENSMUSG00000012609	320244
ENSMUSG00000045508	258526
ENSMUSG00000083771	NA
ENSMUSG00000102420	NA
ENSMUSG00000001281	16421
ENSMUSG00000105027	NA
ENSMUSG00000033209	209683
ENSMUSG00000092331	NA
ENSMUSG00000113829	NA
ENSMUSG00000053862	330962
ENSMUSG00000022372	20491
ENSMUSG00000070814	321008
ENSMUSG00000114423	NA
ENSMUSG00000050199	107515
ENSMUSG00000092571	NA
ENSMUSG00000084925	NA
ENSMUSG00000076911	NA
ENSMUSG00000024052	64898
ENSMUSG00000063394	257906
ENSMUSG00000024277	212307
ENSMUSG00000114226	NA
ENSMUSG00000093847	NA
ENSMUSG00000105947	NA
ENSMUSG00000106985	NA
ENSMUSG00000116121	NA
ENSMUSG00000046709	26414
ENSMUSG00000047652	NA
ENSMUSG00000115113	NA
ENSMUSG00000106996	NA
ENSMUSG00000032988	57274
ENSMUSG00000100110	NA
ENSMUSG00000114353	NA
ENSMUSG00000106960	NA
ENSMUSG00000056115	387511
ENSMUSG00000114314	NA
ENSMUSG00000023262	109652
ENSMUSG00000044058	NA
ENSMUSG00000083942	NA
ENSMUSG00000115749	NA
ENSMUSG00000041117	434130
ENSMUSG00000076912	NA
ENSMUSG00000081717	NA
ENSMUSG00000099966	NA
ENSMUSG00000113583	NA
ENSMUSG00000025777	14545
ENSMUSG00000101159	NA
ENSMUSG00000115317	NA
ENSMUSG00000100525	NA
ENSMUSG00000113942	NA
ENSMUSG00000080697	NA
ENSMUSG00000113548	NA
ENSMUSG00000021816	19056
ENSMUSG00000113985	71581
ENSMUSG00000109284	NA
ENSMUSG00000081495	NA
ENSMUSG00000081962	NA
ENSMUSG00000084984	69295
ENSMUSG00000076913	NA
ENSMUSG00000068206	18693
ENSMUSG00000082874	NA
ENSMUSG00000117784	NA
ENSMUSG00000107918	NA
ENSMUSG00000099884	NA
ENSMUSG00000019756	73244
ENSMUSG00000026787	14417
ENSMUSG00000056271	235416
ENSMUSG00000101495	NA
ENSMUSG00000100304	NA
ENSMUSG00000100077	NA
ENSMUSG00000105112	NA
ENSMUSG00000083969	NA
ENSMUSG00000111837	NA
ENSMUSG00000107830	NA
ENSMUSG00000101569	NA
ENSMUSG00000117257	NA
ENSMUSG00000105890	NA
ENSMUSG00000117606	NA
ENSMUSG00000101184	NA
ENSMUSG00000099386	NA
ENSMUSG00000107165	NA
ENSMUSG00000036211	107970
ENSMUSG00000085573	NA
ENSMUSG00000095103	NA
ENSMUSG00000075193	404324
ENSMUSG00000083377	NA
ENSMUSG00000029228	16924
ENSMUSG00000097363	NA
ENSMUSG00000116843	NA
ENSMUSG00000084783	NA
ENSMUSG00000096918	NA
ENSMUSG00000117691	NA
ENSMUSG00000008489	15569
ENSMUSG00000080705	NA
ENSMUSG00000080824	NA
ENSMUSG00000100378	NA
ENSMUSG00000005917	18423
ENSMUSG00000071640	NA
ENSMUSG00000101656	NA
ENSMUSG00000101453	NA
ENSMUSG00000101219	NA
ENSMUSG00000107880	NA
ENSMUSG00000096818	NA
ENSMUSG00000060678	319155
ENSMUSG00000101214	NA
ENSMUSG00000100141	623688
ENSMUSG00000085438	66602
ENSMUSG00000070493	14004
ENSMUSG00000117756	NA
ENSMUSG00000103792	NA
ENSMUSG00000007041	114584
ENSMUSG00000083392	NA
ENSMUSG00000106944	NA
ENSMUSG00000118383	NA
ENSMUSG00000014453	12143
ENSMUSG00000083037	NA
ENSMUSG00000025056	11614
ENSMUSG00000000416	30785
ENSMUSG00000028525	18578
ENSMUSG00000025049	226182
ENSMUSG00000079460	71030
ENSMUSG00000021694	71991
ENSMUSG00000096872	102639117
ENSMUSG00000024383	26405
ENSMUSG00000039653	12012
ENSMUSG00000086849	NA
ENSMUSG00000109156	NA
ENSMUSG00000108356	NA
ENSMUSG00000029528	19303
ENSMUSG00000034555	83556
ENSMUSG00000004891	18008
ENSMUSG00000044018	28028
ENSMUSG00000034460	20474
ENSMUSG00000042447	252875
ENSMUSG00000102105	NA
ENSMUSG00000081768	NA
ENSMUSG00000107685	NA
ENSMUSG00000098026	NA
ENSMUSG00000099943	NA
ENSMUSG00000097648	NA
ENSMUSG00000011658	70300
ENSMUSG00000092233	NA
ENSMUSG00000103115	NA
ENSMUSG00000101687	NA
ENSMUSG00000035021	217578
ENSMUSG00000024154	71828
ENSMUSG00000107770	NA
ENSMUSG00000079553	100502766
ENSMUSG00000025538	67902
ENSMUSG00000071528	66477
ENSMUSG00000100515	NA
ENSMUSG00000022833	239839
ENSMUSG00000094379	171258
ENSMUSG00000095113	NA
ENSMUSG00000097701	NA
ENSMUSG00000109742	NA
ENSMUSG00000022261	15529
ENSMUSG00000070394	69186
ENSMUSG00000108344	NA
ENSMUSG00000091734	113859
ENSMUSG00000100060	NA
ENSMUSG00000108355	NA
ENSMUSG00000098630	NA
ENSMUSG00000029219	231290
ENSMUSG00000079502	329375
ENSMUSG00000003099	19060
ENSMUSG00000082033	NA
ENSMUSG00000107309	NA
ENSMUSG00000042719	231713
ENSMUSG00000035427	434903
ENSMUSG00000022132	58187
ENSMUSG00000107308	NA
ENSMUSG00000095248	404318
ENSMUSG00000094921	628185
ENSMUSG00000039634	230162
ENSMUSG00000059183	69606
ENSMUSG00000083527	NA
ENSMUSG00000083830	NA
ENSMUSG00000046157	268567
ENSMUSG00000099405	NA
ENSMUSG00000025656	236915
ENSMUSG00000048356	258991
ENSMUSG00000038208	320655
ENSMUSG00000026775	27377
ENSMUSG00000046312	329828
ENSMUSG00000091987	100042881
ENSMUSG00000003528	13358
ENSMUSG00000044040	258736
ENSMUSG00000069289	171270
ENSMUSG00000073775	100087
ENSMUSG00000097160	NA
ENSMUSG00000091135	NA
ENSMUSG00000028567	66073
ENSMUSG00000087688	NA
ENSMUSG00000083773	NA
ENSMUSG00000047990	244911
ENSMUSG00000070287	245020
ENSMUSG00000114083	NA
ENSMUSG00000021182	68339
ENSMUSG00000093948	NA
ENSMUSG00000107183	NA
ENSMUSG00000063632	20666
ENSMUSG00000045039	269878
ENSMUSG00000083829	NA
ENSMUSG00000115200	NA
ENSMUSG00000115150	NA
ENSMUSG00000118138	NA
ENSMUSG00000059363	14297
ENSMUSG00000061607	240087
ENSMUSG00000115651	NA
ENSMUSG00000024644	66054
ENSMUSG00000023781	84653
ENSMUSG00000115187	NA
ENSMUSG00000027082	21788
ENSMUSG00000020407	22271
ENSMUSG00000084947	NA
ENSMUSG00000109281	NA
ENSMUSG00000040498	70080
ENSMUSG00000025439	12729
ENSMUSG00000030745	60504
ENSMUSG00000050222	239114
ENSMUSG00000028293	24060
ENSMUSG00000056921	259009
ENSMUSG00000106840	NA
ENSMUSG00000081239	NA
ENSMUSG00000034173	71970
ENSMUSG00000033491	244954
ENSMUSG00000066637	75516
ENSMUSG00000021469	17702
ENSMUSG00000107601	NA
ENSMUSG00000063428	70503
ENSMUSG00000106955	NA
ENSMUSG00000106477	NA
ENSMUSG00000115361	NA
ENSMUSG00000106945	NA
ENSMUSG00000025537	18682
ENSMUSG00000106506	NA
ENSMUSG00000108707	NA
ENSMUSG00000052712	80748
ENSMUSG00000034151	213234
ENSMUSG00000094025	NA
ENSMUSG00000051998	240754
ENSMUSG00000092610	NA
ENSMUSG00000113833	NA
ENSMUSG00000099728	NA
ENSMUSG00000006611	15216
ENSMUSG00000113913	NA
ENSMUSG00000092359	NA
ENSMUSG00000114058	NA
ENSMUSG00000111989	NA
ENSMUSG00000021111	18789
ENSMUSG00000060647	NA
ENSMUSG00000024660	16319
ENSMUSG00000114167	NA
ENSMUSG00000101667	NA
ENSMUSG00000108442	NA
ENSMUSG00000092597	NA
ENSMUSG00000108547	NA
ENSMUSG00000040569	208890
ENSMUSG00000086993	NA
ENSMUSG00000007850	59013
ENSMUSG00000093918	100862365
ENSMUSG00000113617	NA
ENSMUSG00000082669	NA
ENSMUSG00000086433	75448
ENSMUSG00000036721	22758
ENSMUSG00000035623	233532
ENSMUSG00000031995	19143
ENSMUSG00000050668	53951
ENSMUSG00000099455	NA
ENSMUSG00000023017	11419
ENSMUSG00000053746	329384
ENSMUSG00000097948	NA
ENSMUSG00000003411	69908
ENSMUSG00000101680	NA
ENSMUSG00000115745	NA
ENSMUSG00000021936	26419
ENSMUSG00000033364	319651
ENSMUSG00000090516	NA
ENSMUSG00000025234	23806
ENSMUSG00000034071	619331
ENSMUSG00000050244	217995
ENSMUSG00000035284	320528
ENSMUSG00000038987	227736
ENSMUSG00000032359	13036
ENSMUSG00000032553	20818
ENSMUSG00000070810	629219
ENSMUSG00000102692	100534287
ENSMUSG00000062186	259007
ENSMUSG00000074517	NA
ENSMUSG00000095344	NA
ENSMUSG00000106779	NA
ENSMUSG00000107907	NA
ENSMUSG00000023094	76467
ENSMUSG00000098354	NA
ENSMUSG00000056900	72607
ENSMUSG00000098987	NA
ENSMUSG00000108605	NA
ENSMUSG00000115360	NA
ENSMUSG00000101823	NA
ENSMUSG00000108000	NA
ENSMUSG00000056091	20454
ENSMUSG00000101378	NA
ENSMUSG00000076914	NA
ENSMUSG00000086483	77173
ENSMUSG00000050963	16539
ENSMUSG00000107184	NA
ENSMUSG00000107017	NA
ENSMUSG00000113376	NA
ENSMUSG00000082699	NA
ENSMUSG00000098934	NA
ENSMUSG00000069816	18321
ENSMUSG00000066584	233099
ENSMUSG00000045868	74558
ENSMUSG00000055022	12805
ENSMUSG00000098506	NA
ENSMUSG00000056632	13512
ENSMUSG00000025525	68117
ENSMUSG00000108732	NA
ENSMUSG00000107215	NA
ENSMUSG00000107222	NA
ENSMUSG00000106734	NA
ENSMUSG00000066568	67070
ENSMUSG00000096086	NA
ENSMUSG00000103034	NA
ENSMUSG00000023909	76498
ENSMUSG00000081343	NA
ENSMUSG00000108405	NA
ENSMUSG00000099719	101056017
ENSMUSG00000076915	NA
ENSMUSG00000021347	75596
ENSMUSG00000113490	NA
ENSMUSG00000091656	224576
ENSMUSG00000090639	NA
ENSMUSG00000026272	11611
ENSMUSG00000114793	NA
ENSMUSG00000082054	NA
ENSMUSG00000076916	NA
ENSMUSG00000108385	NA
ENSMUSG00000023908	268930
ENSMUSG00000033061	19711
ENSMUSG00000102979	NA
ENSMUSG00000114816	NA
ENSMUSG00000114090	NA
ENSMUSG00000071294	NA
ENSMUSG00000113826	NA
ENSMUSG00000031162	14460
ENSMUSG00000076917	NA
ENSMUSG00000032554	22041
ENSMUSG00000114489	NA
ENSMUSG00000113861	NA
ENSMUSG00000105106	NA
ENSMUSG00000103891	NA
ENSMUSG00000113659	NA
ENSMUSG00000033419	20616
ENSMUSG00000093547	NA
ENSMUSG00000105081	NA
ENSMUSG00000093702	NA
ENSMUSG00000025202	30049
ENSMUSG00000081191	NA
ENSMUSG00000106271	NA
ENSMUSG00000092583	NA
ENSMUSG00000094637	632793
ENSMUSG00000099216	NA
ENSMUSG00000104891	NA
ENSMUSG00000059768	NA
ENSMUSG00000109733	NA
ENSMUSG00000087103	NA
ENSMUSG00000007415	67210
ENSMUSG00000113421	NA
ENSMUSG00000100556	NA
ENSMUSG00000107518	NA
ENSMUSG00000060279	11771
ENSMUSG00000095670	171195
ENSMUSG00000058250	387513
ENSMUSG00000115140	NA
ENSMUSG00000006476	56876
ENSMUSG00000084235	NA
ENSMUSG00000029012	26429
ENSMUSG00000001962	108160
ENSMUSG00000020173	12808
ENSMUSG00000102509	NA
ENSMUSG00000117900	NA
ENSMUSG00000048439	231042
ENSMUSG00000024107	16867
ENSMUSG00000113634	NA
ENSMUSG00000026463	381290
ENSMUSG00000076918	NA
ENSMUSG00000037905	76809
ENSMUSG00000066583	11354
ENSMUSG00000029616	67397
ENSMUSG00000057554	56048
ENSMUSG00000047766	102747
ENSMUSG00000030609	68048
ENSMUSG00000113903	NA
ENSMUSG00000095847	108168114
ENSMUSG00000008307	77036
ENSMUSG00000076919	NA
ENSMUSG00000081883	NA
ENSMUSG00000060688	258613
ENSMUSG00000114374	NA
ENSMUSG00000076920	NA
ENSMUSG00000113802	67550
ENSMUSG00000090975	NA
ENSMUSG00000091627	NA
ENSMUSG00000038366	16796
ENSMUSG00000090742	NA
ENSMUSG00000102269	NA
ENSMUSG00000091741	NA
ENSMUSG00000028441	73721
ENSMUSG00000044120	259047
ENSMUSG00000022999	74775
ENSMUSG00000059112	258790
ENSMUSG00000022602	11838
ENSMUSG00000113434	71818
ENSMUSG00000113087	NA
ENSMUSG00000021193	69617
ENSMUSG00000109918	NA
ENSMUSG00000106115	NA
ENSMUSG00000118325	NA
ENSMUSG00000100296	171251
ENSMUSG00000093461	NA
ENSMUSG00000082760	NA
ENSMUSG00000021044	72113
ENSMUSG00000115678	NA
ENSMUSG00000023068	52014
ENSMUSG00000105340	NA
ENSMUSG00000113616	NA
ENSMUSG00000082684	NA
ENSMUSG00000050215	56014
ENSMUSG00000108447	NA
ENSMUSG00000047225	244187
ENSMUSG00000028307	230163
ENSMUSG00000086184	NA
ENSMUSG00000117055	NA
ENSMUSG00000001946	69524
ENSMUSG00000107508	NA
ENSMUSG00000111812	NA
ENSMUSG00000108709	71265
ENSMUSG00000029454	17165
ENSMUSG00000098945	NA
ENSMUSG00000117183	NA
ENSMUSG00000040302	269623
ENSMUSG00000026185	16011
ENSMUSG00000063166	NA
ENSMUSG00000113967	NA
ENSMUSG00000045340	171262
ENSMUSG00000081438	NA
ENSMUSG00000113834	NA
ENSMUSG00000111193	NA
ENSMUSG00000101578	171250
ENSMUSG00000004892	12032
ENSMUSG00000081249	NA
ENSMUSG00000095466	NA
ENSMUSG00000018666	12412
ENSMUSG00000098210	NA
ENSMUSG00000117806	NA
ENSMUSG00000113939	NA
ENSMUSG00000113235	NA
ENSMUSG00000107960	NA
ENSMUSG00000093518	NA
ENSMUSG00000021103	17420
ENSMUSG00000093747	NA
ENSMUSG00000046450	56015
ENSMUSG00000093741	NA
ENSMUSG00000093588	NA
ENSMUSG00000105130	NA
ENSMUSG00000005907	71382
ENSMUSG00000115404	626828
ENSMUSG00000029209	67980
ENSMUSG00000075069	258206
ENSMUSG00000021194	12652
ENSMUSG00000042766	360213
ENSMUSG00000039007	54381
ENSMUSG00000082461	NA
ENSMUSG00000114969	NA
ENSMUSG00000113344	NA
ENSMUSG00000103459	NA
ENSMUSG00000083977	NA
ENSMUSG00000114006	NA
ENSMUSG00000084918	NA
ENSMUSG00000001773	53320
ENSMUSG00000101334	69460
ENSMUSG00000032491	67169
ENSMUSG00000068587	232714
ENSMUSG00000085156	NA
ENSMUSG00000080069	NA
ENSMUSG00000095457	NA
ENSMUSG00000039109	74145
ENSMUSG00000085577	NA
ENSMUSG00000090333	NA
ENSMUSG00000082450	NA
ENSMUSG00000113599	NA
ENSMUSG00000049093	209590
ENSMUSG00000106096	NA
ENSMUSG00000100129	NA
ENSMUSG00000047696	241943
ENSMUSG00000095226	100042055
ENSMUSG00000084939	NA
ENSMUSG00000075376	319817
ENSMUSG00000103848	NA
ENSMUSG00000085835	NA
ENSMUSG00000086624	330951
ENSMUSG00000103733	NA
ENSMUSG00000104270	NA
ENSMUSG00000113329	75252
ENSMUSG00000090370	NA
ENSMUSG00000052632	211914
ENSMUSG00000037716	382077
ENSMUSG00000085388	NA
ENSMUSG00000026028	70827
ENSMUSG00000081424	NA
ENSMUSG00000026735	19213
ENSMUSG00000084029	NA
ENSMUSG00000105095	NA
ENSMUSG00000053541	NA
ENSMUSG00000027709	72039
ENSMUSG00000083779	NA
ENSMUSG00000063286	668139
ENSMUSG00000083421	NA
ENSMUSG00000102137	NA
ENSMUSG00000073902	NA
ENSMUSG00000052372	331461
ENSMUSG00000083659	NA
ENSMUSG00000027996	20319
ENSMUSG00000012483	68240
ENSMUSG00000027601	67472
ENSMUSG00000047794	258160
ENSMUSG00000113931	NA
ENSMUSG00000102233	NA
ENSMUSG00000021327	72739
ENSMUSG00000035191	192658
ENSMUSG00000029101	71729
ENSMUSG00000115779	NA
ENSMUSG00000097250	NA
ENSMUSG00000082533	NA
ENSMUSG00000046834	16678
ENSMUSG00000084311	NA
ENSMUSG00000058101	73486
ENSMUSG00000081067	NA
ENSMUSG00000051680	258445
ENSMUSG00000081914	NA
ENSMUSG00000028398	66928
ENSMUSG00000011305	66968
ENSMUSG00000034159	71874
ENSMUSG00000098164	NA
ENSMUSG00000114884	NA
ENSMUSG00000114329	NA
ENSMUSG00000083413	NA
ENSMUSG00000076921	NA
ENSMUSG00000048425	259072
ENSMUSG00000103275	NA
ENSMUSG00000095785	108168660
ENSMUSG00000095785	108168662
ENSMUSG00000114483	NA
ENSMUSG00000095918	545728
ENSMUSG00000115064	NA
ENSMUSG00000047149	259012
ENSMUSG00000018451	103712
ENSMUSG00000105705	NA
ENSMUSG00000038676	22226
ENSMUSG00000104793	NA
ENSMUSG00000020633	68511
ENSMUSG00000104982	NA
ENSMUSG00000084835	NA
ENSMUSG00000062312	13866
ENSMUSG00000101982	NA
ENSMUSG00000059280	22363
ENSMUSG00000114000	NA
ENSMUSG00000027249	14061
ENSMUSG00000027076	30059
ENSMUSG00000042041	69861
ENSMUSG00000116658	NA
ENSMUSG00000051896	74221
ENSMUSG00000112496	NA
ENSMUSG00000073908	NA
ENSMUSG00000109011	NA
ENSMUSG00000086541	NA
ENSMUSG00000042747	66059
ENSMUSG00000064223	258444
ENSMUSG00000083224	NA
ENSMUSG00000113116	NA
ENSMUSG00000105556	NA
ENSMUSG00000048387	23967
ENSMUSG00000103852	NA
ENSMUSG00000094511	100862383
ENSMUSG00000022367	15117
ENSMUSG00000087102	NA
ENSMUSG00000027708	114893
ENSMUSG00000098226	NA
ENSMUSG00000024066	22436
ENSMUSG00000026331	74441
ENSMUSG00000104433	NA
ENSMUSG00000029208	231279
ENSMUSG00000099360	69420
ENSMUSG00000032187	20586
ENSMUSG00000076501	NA
ENSMUSG00000097350	NA
ENSMUSG00000068015	380916
ENSMUSG00000029482	78894
ENSMUSG00000117337	NA
ENSMUSG00000072694	66236
ENSMUSG00000072694	330173
ENSMUSG00000014529	75010
ENSMUSG00000032249	11737
ENSMUSG00000105650	NA
ENSMUSG00000051397	56753
ENSMUSG00000041199	106707
ENSMUSG00000114362	71226
ENSMUSG00000008090	116701
ENSMUSG00000024293	77805
ENSMUSG00000113356	NA
ENSMUSG00000021520	67530
ENSMUSG00000038615	18023
ENSMUSG00000019461	70310
ENSMUSG00000027014	80744
ENSMUSG00000030386	67370
ENSMUSG00000086721	NA
ENSMUSG00000111577	NA
ENSMUSG00000101895	NA
ENSMUSG00000099658	NA
ENSMUSG00000111068	NA
ENSMUSG00000018697	56321
ENSMUSG00000111441	NA
ENSMUSG00000103607	NA
ENSMUSG00000021518	19210
ENSMUSG00000075702	114679
ENSMUSG00000062438	280667
ENSMUSG00000006269	110935
ENSMUSG00000072647	280668
ENSMUSG00000097473	NA
ENSMUSG00000025958	12912
ENSMUSG00000059910	258340
ENSMUSG00000091549	NA
ENSMUSG00000002010	15929
ENSMUSG00000071001	100039781
ENSMUSG00000070778	NA
ENSMUSG00000082049	NA
ENSMUSG00000079890	NA
ENSMUSG00000100593	NA
ENSMUSG00000070777	71601
ENSMUSG00000109198	NA
ENSMUSG00000035376	70757
ENSMUSG00000075068	57272
ENSMUSG00000021622	76722
ENSMUSG00000104950	NA
ENSMUSG00000024885	67689
ENSMUSG00000090364	100040923
ENSMUSG00000115248	NA
ENSMUSG00000007279	56788
ENSMUSG00000109530	NA
ENSMUSG00000116838	NA
ENSMUSG00000096614	NA
ENSMUSG00000116840	NA
ENSMUSG00000045395	258792
ENSMUSG00000096450	NA
ENSMUSG00000116665	NA
ENSMUSG00000049950	227522
ENSMUSG00000020411	214112
ENSMUSG00000038045	73671
ENSMUSG00000082488	NA
ENSMUSG00000093469	NA
ENSMUSG00000022836	107589
ENSMUSG00000113242	NA
ENSMUSG00000002580	103742
ENSMUSG00000095469	NA
ENSMUSG00000097429	NA
ENSMUSG00000069835	69215
ENSMUSG00000056910	22312
ENSMUSG00000025980	15510
ENSMUSG00000098066	NA
ENSMUSG00000001583	83813
ENSMUSG00000041328	74737
ENSMUSG00000074826	100038538
ENSMUSG00000085753	NA
ENSMUSG00000096901	NA
ENSMUSG00000108371	NA
ENSMUSG00000118158	NA
ENSMUSG00000032327	20897
ENSMUSG00000020988	217666
ENSMUSG00000045555	327747
ENSMUSG00000024079	19106
ENSMUSG00000117018	NA
ENSMUSG00000020303	20856
ENSMUSG00000096955	NA
ENSMUSG00000097127	NA
ENSMUSG00000022536	74022
ENSMUSG00000021519	66410
ENSMUSG00000083199	NA
ENSMUSG00000049460	NA
ENSMUSG00000079871	NA
ENSMUSG00000097594	NA
ENSMUSG00000113958	NA
ENSMUSG00000113506	NA
ENSMUSG00000091756	100041012
ENSMUSG00000117029	NA
ENSMUSG00000095261	NA
ENSMUSG00000113915	NA
ENSMUSG00000043089	83995
ENSMUSG00000056328	17879
ENSMUSG00000096218	NA
ENSMUSG00000113123	NA
ENSMUSG00000037621	71093
ENSMUSG00000086473	NA
ENSMUSG00000044148	69155
ENSMUSG00000093887	NA
ENSMUSG00000056329	NA
ENSMUSG00000112993	NA
ENSMUSG00000096793	NA
ENSMUSG00000117504	NA
ENSMUSG00000114107	NA
ENSMUSG00000093729	NA
ENSMUSG00000054526	258097
ENSMUSG00000113296	NA
ENSMUSG00000117405	NA
ENSMUSG00000005609	22083
ENSMUSG00000091151	665525
ENSMUSG00000026147	12839
ENSMUSG00000085655	NA
ENSMUSG00000118129	NA
ENSMUSG00000029802	26357
ENSMUSG00000117794	NA
ENSMUSG00000117916	NA
ENSMUSG00000086392	NA
ENSMUSG00000025278	286940
ENSMUSG00000116751	NA
ENSMUSG00000101994	NA
ENSMUSG00000091530	621628
ENSMUSG00000028475	71406
ENSMUSG00000115039	NA
ENSMUSG00000102902	NA
ENSMUSG00000102521	NA
ENSMUSG00000057270	258626
ENSMUSG00000073375	240131
ENSMUSG00000036815	269109
ENSMUSG00000115330	NA
ENSMUSG00000026734	70909
ENSMUSG00000023800	24001
ENSMUSG00000073947	259084
ENSMUSG00000057836	22445
ENSMUSG00000073676	15528
ENSMUSG00000115002	NA
ENSMUSG00000081279	NA
ENSMUSG00000111071	NA
ENSMUSG00000047544	259103
ENSMUSG00000075067	NA
ENSMUSG00000060461	434423
ENSMUSG00000078624	259104
ENSMUSG00000033392	76499
ENSMUSG00000038784	53621
ENSMUSG00000026182	21958
ENSMUSG00000073430	NA
ENSMUSG00000097902	NA
ENSMUSG00000083171	NA
ENSMUSG00000101968	69449
ENSMUSG00000021253	21809
ENSMUSG00000102555	NA
ENSMUSG00000083742	NA
ENSMUSG00000054309	54451
ENSMUSG00000082098	NA
ENSMUSG00000024134	20472
ENSMUSG00000115072	100312470
ENSMUSG00000084160	NA
ENSMUSG00000083434	NA
ENSMUSG00000037490	353169
ENSMUSG00000114008	NA
ENSMUSG00000082574	NA
ENSMUSG00000076922	NA
ENSMUSG00000113413	NA
ENSMUSG00000118217	NA
ENSMUSG00000069830	195046
ENSMUSG00000115867	NA
ENSMUSG00000006538	16147
ENSMUSG00000024276	69256
ENSMUSG00000117566	NA
ENSMUSG00000080947	NA
ENSMUSG00000036699	72693
ENSMUSG00000114051	NA
ENSMUSG00000076923	NA
ENSMUSG00000030554	233335
ENSMUSG00000032937	14309
ENSMUSG00000117182	NA
ENSMUSG00000100029	NA
ENSMUSG00000117422	NA
