"","logFC","logCPM","PValue","FDR"
"mmu-mir-7027-3p",1.53013812507847,-1.52198713291216,0.353019469146667,1
"mmu-mir-1934-5p",-1.52861159056716,2.09832811912421,0.246773465200788,1
"mmu-mir-664-3p",-1.52670315067632,3.55883727362438,0.177612857497581,1
"mmu-mir-467h",-1.52011958030105,1.22112040630257,0.728500617272546,1
"mmu-mir-669c-5p",-1.51435144151827,9.67820321641205,0.701775743539003,1
"mmu-mir-421-5p",1.51428375610601,-0.81961548851538,0.209368667540005,1
"mmu-mir-7026-5p",-1.51388030617037,-1.18375091847014,1,1
"mmu-mir-8107",1.51316422130996,-1.18375836456039,0.454947881521269,1
"mmu-mir-7043-3p",-1.51000026780393,0.939097008416543,0.846249627534919,1
"mmu-mir-449c-5p",-1.50574611927742,-1.18084794734249,1,1
"mmu-mir-1231-5p",-1.50538905735081,0.0443878292613915,0.764946666164187,1
"mmu-mir-6481",1.5040971018813,-0.30653168847545,0.286146301748337,1
"mmu-mir-7651-5p",-1.49954802146252,-0.245083146548775,0.319258071807152,1
"mmu-mir-7044-5p",-1.49374627552688,-0.66202773457441,0.609346562970209,1
"mmu-mir-146b-5p",1.49365472537268,10.7448521975953,0.0783234336967402,0.927842789715221
"mmu-mir-5124a",1.49143446775772,-1.34163956539804,0.302304295960071,1
"mmu-mir-6240",1.49134737426014,9.30329691006104,0.063075319201406,0.871720779282919
"mmu-mir-378b",1.489787762697,1.9763443200125,0.0924238659534743,0.987653574860485
"mmu-mir-130b-3p",-1.48867343313765,4.16055899019775,0.185344791659466,1
"mmu-mir-5134-3p",1.47900421404131,-0.896873591588146,0.281017084474836,1
"mmu-mir-129-5p",-1.47209691009898,9.92975137727281,0.24551245133433,1
"mmu-mir-503-5p",-1.47146084354968,7.96021102490432,0.318233626314068,1
"mmu-mir-3058-5p",1.46409584927897,-0.44764519507437,0.25283506266543,1
"mmu-mir-935",-1.46349674943867,3.81491956029699,0.20537831044437,1
"mmu-mir-450a-5p",-1.46207087050024,8.80528642413591,0.387983001184221,1
"mmu-mir-702-5p",-1.46106450853311,-0.307582276226148,0.352209641476544,1
"mmu-mir-8119",1.45804847111575,-0.327263254001468,0.152892380438023,1
"mmu-mir-431-5p",-1.45369845814976,0.00784666828484187,0.449243167797431,1
"mmu-mir-6901-5p",1.44252235870449,0.407080177645904,0.126642481047797,1
"mmu-mir-7012-3p",-1.44164440436347,-1.16663360016571,0.853119751109516,1
"mmu-mir-3084-5p",-1.44054899961844,1.34211394452678,0.284159552744404,1
"mmu-mir-193b-5p",1.43986936875708,0.866893317850445,0.144509608306106,1
"mmu-mir-505-5p",-1.43934501825377,2.21588701776573,0.196223395684447,1
"mmu-mir-6918-5p",-1.43877536348527,-1.22793661441353,1,1
"mmu-mir-3081-3p",1.43741408781987,7.3998784048933,0.0708745652831336,0.910178627846557
"mmu-mir-181a-2-3p",1.43430943894761,9.576036188464,0.084722011000681,0.94681697790074
"mmu-mir-27a-5p",1.43304114278333,6.63605742134705,0.119658384099452,1
"mmu-mir-1957b",-1.4266726656112,-0.00639665573566197,0.222435956753503,1
"mmu-mir-6371",1.42241504742897,-1.47276414460156,0.54350019795141,1
"mmu-mir-7014-5p",1.42241504742897,-1.47276414460156,0.54350019795141,1
"mmu-mir-7059-5p",-1.4136760213384,0.250924368880148,0.368052213510413,1
"mmu-mir-194-2-3p",1.40636791967587,2.24324042445971,0.0809729216762695,0.940633005978185
"mmu-mir-34b-5p",-1.40579146936226,3.12683769552434,0.491743015963156,1
"mmu-mir-500-5p",-1.39284432699961,1.60030570235988,0.238342318652987,1
"mmu-mir-6900-5p",1.39258466690076,-0.946305900101321,0.40190733775551,1
"mmu-mir-298-5p",-1.38975854983482,10.3283239140373,0.175813016717679,1
"mmu-mir-7089-3p",-1.38542513130367,-1.27257204256803,1,1
"mmu-mir-7004-5p",-1.38542513130367,-1.27257204256803,1,1
"mmu-mir-3965",1.38325441622579,4.13994223935639,0.141980674897751,1
"mmu-mir-7063-5p",-1.38247138327293,-0.759114413797874,0.448734971374383,1
"mmu-mir-670-5p",-1.36821380987,3.6905824735556,0.225367152220617,1
"mmu-mir-290b-3p",1.36298456425146,-0.351796298937934,0.155564991881399,1
"mmu-mir-7116-3p",-1.3564541572598,-0.348976275898007,0.731224746645681,1
"mmu-mir-216b-3p",1.35624249078113,-1.42502371386742,0.730447765622651,1
"mmu-mir-381-3p",-1.34558550049852,4.60655061254409,0.259489941234264,1
"mmu-mir-770-5p",1.338103945347,-1.29646993804004,0.255070321082394,1
"mmu-mir-7116-5p",-1.33319865292547,3.90781935317559,0.227952139857437,1
"mmu-mir-28a-3p",1.32892574023988,7.69524838454428,0.0950846241127555,1
"mmu-mir-1943-3p",-1.32063918060983,-0.0768964477484177,0.228390291913997,1
"mmu-mir-7653-3p",-1.31833705684066,-0.763777836966448,0.667248695633169,1
"mmu-mir-7685-5p",1.31782917860456,-0.507733978154029,0.376199278428934,1
"mmu-mir-1190",-1.31457220398186,-0.393052893793533,0.522440429721919,1
"mmu-mir-694",-1.31182150862078,1.44698108413417,0.280231589860121,1
"mmu-mir-210-3p",-1.31110066449868,10.6248004292779,0.214925575029009,1
"mmu-mir-3473e",1.30922277833762,4.45241224974352,0.191104775010693,1
"mmu-mir-378a-3p",1.30025484655823,10.3935878124482,0.0906601330508784,0.983158776196192
"mmu-mir-124-5p",-1.29530342784554,2.71262797943265,0.329139798231214,1
"mmu-mir-6944-5p",1.29470384801755,-1.2509445287206,0.404041652777555,1
"mmu-mir-21b",1.29376183687928,2.55803344755859,0.111342528096236,1
"mmu-mir-222-3p",1.29120873375427,7.1950808574416,0.205951259248144,1
"mmu-mir-466m-5p",-1.28715915991802,2.32726839212019,0.694798190645701,1
"mmu-mir-5621-5p",1.28354151706159,-0.512636662312914,0.183369453395758,1
"mmu-mir-15a-5p",1.28243723210201,5.1598771016133,0.113530102184703,1
"mmu-mir-3089-3p",1.28170314569247,1.31519859161842,0.18493103737599,1
"mmu-mir-143-5p",-1.28019020861021,1.09054091994315,0.321543395934396,1
"mmu-mir-30a-5p",1.26978469334547,13.6451803843409,0.0900355522849541,0.983158776196192
"mmu-mir-219b-3p",1.26830770566914,-1.37608645656876,0.731557338530245,1
"mmu-mir-1953",-1.26516405162684,2.12358344789276,0.285354839434037,1
"mmu-mir-5123",1.25920780912203,-0.575579921807676,0.310658925333271,1
"mmu-mir-501-3p",-1.25890903288888,8.88316287639037,0.238685891250618,1
"mmu-let-7d-5p",-1.25834233203011,12.8698622388597,0.203988313391932,1
"mmu-mir-29a-5p",1.25806019399801,-1.25169676214423,0.418539112347988,1
"mmu-mir-7027-5p",-1.25789278723699,1.73503827242355,0.260732310826429,1
"mmu-mir-190a-3p",-1.25384150123691,-0.830768644232358,0.632047932013977,1
"mmu-mir-677-3p",1.2537672098498,1.69852053998492,0.276348848740436,1
"mmu-mir-881-3p",-1.25306515218084,3.67672706418049,0.742878844140561,1
"mmu-mir-6932-5p",1.25085877673776,-0.551725184761465,0.392570576853923,1
"mmu-mir-3470b",1.2483353452284,5.63824910161882,0.113579761883399,1
"mmu-mir-486b-5p",1.24564886539211,5.86735053735487,0.138174425440536,1
"mmu-mir-6399",1.24222955588468,3.07713863741678,0.123282176651775,1
"mmu-mir-3101-3p",1.23696314486525,-1.20615394832235,0.524244769831135,1
"mmu-mir-6344",-1.2357379761659,-1.30656199771204,1,1
"mmu-mir-5710",-1.2357379761659,-1.30656199771204,1,1
"mmu-mir-204-3p",1.23393170907203,-0.313777802052804,0.202317728159777,1
"mmu-mir-128-1-5p",1.23388067091718,3.29979230136781,0.123338664549417,1
"mmu-mir-346-3p",-1.22450808656629,0.304064450855657,0.565471781059119,1
"mmu-mir-140-3p",1.21873346625383,9.72219989732442,0.118697567937867,1
"mmu-mir-374c-5p",1.21235354860897,-0.637415698686534,0.504288454652631,1
"mmu-mir-7236-3p",1.20935970517448,-1.0570124189606,0.515691915678104,1
"mmu-mir-6962-5p",1.20935970517448,-1.0570124189606,0.515691915678104,1
"mmu-mir-3066-5p",1.20509557500694,5.06557540618781,0.133901390319676,1
"mmu-mir-3967",1.18812505443544,1.08280040800824,0.185138930704481,1
"mmu-mir-7655-3p",1.18423021638181,-0.593318089298735,0.253488797715041,1
"mmu-mir-505-3p",-1.18350143924581,3.84505144286961,0.267507934765474,1
"mmu-mir-1933-5p",1.17995874118306,0.222905122133348,0.232524229065188,1
"mmu-mir-7084-5p",1.17860242312209,-0.808167961930845,0.29064095976684,1
"mmu-mir-1843b-3p",1.17752154189773,4.85936109223389,0.150541778157334,1
"mmu-mir-148b-3p",1.17672320909191,12.4030057897688,0.122532217851756,1
"mmu-mir-6996-5p",1.17649028721828,-0.803829829715189,0.292869111510029,1
"mmu-mir-504-5p",-1.1743309984319,5.55478652081366,0.313557714387661,1
"mmu-mir-26b-3p",-1.16993208064349,3.34691813423545,0.266353814589854,1
"mmu-mir-30a-3p",1.16451541379187,10.6434723179828,0.155396445881967,1
"mmu-mir-222-5p",1.16429608864252,1.82568869040827,0.279036946572983,1
"mmu-mir-101c",1.16341561906548,3.89632169181518,0.153793844936365,1
"mmu-mir-151-3p",1.16208183717807,12.5339573617899,0.142456914505571,1
"mmu-mir-7224-3p",-1.15829827674011,3.38430591909582,0.300071316087976,1
"mmu-mir-301a-5p",-1.15764001184972,6.9519690164624,0.292416739216207,1
"mmu-mir-465b-5p",-1.15615509809505,1.89015451525313,0.664415842178702,1
"mmu-mir-7030-5p",-1.15466274422106,-1.34258799896671,1,1
"mmu-mir-6516-3p",1.15193395301316,1.0237712168975,0.256008670636619,1
"mmu-mir-7054-5p",1.15156421520951,-0.379663579620404,0.365996501070495,1
"mmu-mir-6967-5p",-1.14985872311454,0.244952403453353,0.485845465961559,1
"mmu-mir-16-1-3p",1.14852667883592,8.66406857424135,0.158112716300417,1
"mmu-mir-879-3p",-1.14426523363423,0.067366541127502,0.373013849198776,1
"mmu-mir-1193-5p",-1.14331819716961,-1.29429210976629,1,1
"mmu-mir-3968",-1.14165629269128,6.1783243561588,0.286873917186195,1
"mmu-mir-25-3p",1.14026720531433,12.7116818135364,0.135292882069359,1
"mmu-mir-7a-2-3p",-1.13950539890287,1.50095072395629,0.659734353671727,1
"mmu-mir-7012-5p",-1.13887467877753,-1.35338568682039,1,1
"mmu-mir-433-5p",-1.13887467877753,-1.35338568682039,1,1
"mmu-mir-106a-5p",-1.13575928014271,2.36967180338979,0.466042625867072,1
"mmu-mir-7231-5p",-1.13023651545238,-0.871066296124084,0.81310712554144,1
"mmu-mir-700-3p",-1.12977093475771,5.98405404167282,0.28472475464956,1
"mmu-mir-5136",1.12555982073395,0.247156011029532,0.243968646670225,1
"mmu-mir-5621-3p",1.12304055236174,1.18844506831532,0.250913297060978,1
"mmu-mir-7652-3p",1.12064646184469,0.0740105853054093,0.236155645555409,1
"mmu-mir-6975-3p",-1.11717116928119,-0.544189922811706,0.724288154833674,1
"mmu-mir-130a-3p",1.1171594949278,6.48077603872175,0.163459019914505,1
"mmu-mir-344d-3p",1.1127098879651,3.59209648896298,0.20015455295161,1
"mmu-mir-551b-5p",-1.11253813922847,0.40812458122449,0.334154457926031,1
"mmu-mir-330-3p",-1.10780276582134,2.77092893382743,0.355979705975864,1
"mmu-mir-124-3p",-1.10650371108181,1.8149594482286,0.447260724523975,1
"mmu-mir-7220-5p",1.10625095489626,-0.683157016416801,0.366897725782595,1
"mmu-mir-6997-3p",-1.10389493289829,-0.503266840258223,0.72762166560594,1
"mmu-mir-301a-3p",1.10180804710989,4.59634250196368,0.157417804490904,1
"mmu-let-7a-1-3p",-1.09974983877911,0.827404939700526,0.429427721119588,1
"mmu-mir-5132-5p",1.09952718208129,1.77039505900217,0.22573758523156,1
"mmu-mir-6972-3p",-1.09824291300724,-1.40003047071558,1,1
"mmu-mir-7036b-5p",1.09672802272175,-0.622025527814947,0.498320304678872,1
"mmu-mir-6977-3p",-1.09651877825909,0.948714040234601,0.415561267683502,1
"mmu-mir-684",1.09606071737175,-1.43234368482177,0.557420586153363,1
"mmu-mir-135a-1-3p",1.09555772693717,2.09404364012132,0.39309230089985,1
"mmu-mir-547-3p",-1.09215837561173,1.16300607723248,0.353342128940265,1
"mmu-mir-3098-3p",-1.08416532943349,1.42758108285597,0.419279047130532,1
"mmu-mir-6900-3p",1.07848370223996,0.0701356040827885,0.351561914807216,1
"mmu-mir-146b-3p",1.07472545878894,2.39555631725247,0.192392172276965,1
"mmu-mir-322-5p",-1.07189026795595,7.51455523734402,0.402137590500503,1
"mmu-mir-21c",1.068278398117,4.31947734578933,0.167950073585222,1
"mmu-mir-29c-3p",1.06724133727262,3.20963562745209,0.194587544116416,1
"mmu-mir-185-3p",1.06625482524686,4.16607659714037,0.192632338872287,1
"mmu-mir-3966",1.06109952553484,-0.789789079639622,0.353470537506502,1
"mmu-mir-467a-5p",-1.05590751065524,10.0796360781341,0.799487500909455,1
"mmu-mir-362-5p",-1.05556219840766,7.50289864768315,0.328844277821516,1
"mmu-mir-132-5p",1.053853691562,7.18935831645719,0.187336496873005,1
"mmu-mir-486b-3p",1.05345363715286,0.645446451784061,0.24490811890884,1
"mmu-mir-582-3p",1.05334271754672,4.68477716802323,0.202946675934681,1
"mmu-mir-484",-1.05205114481232,10.0964569805206,0.313799456946043,1
"mmu-mir-351-5p",-1.05022952587115,10.4459940802639,0.329370516394732,1
"mmu-mir-5615-5p",1.04893577692148,0.89697776812151,0.309693457651715,1
"mmu-let-7g-3p",1.04818884520628,0.70337550487365,0.210815669236461,1
"mmu-mir-34c-3p",-1.04716617631543,3.71212369016766,0.460689576499856,1
"mmu-mir-1945",1.04585029400412,2.34533932522842,0.221856116055445,1
"mmu-mir-6966-3p",1.042477726846,-0.540395901450582,0.347372759504092,1
"mmu-mir-378c",1.04220315881319,7.23044736694117,0.187828158534285,1
"mmu-mir-99b-3p",1.04163873052533,9.8881585109538,0.189195478542153,1
"mmu-mir-760-3p",-1.03895522321464,6.9879182825216,0.357426617529739,1
"mmu-mir-298-3p",-1.03195019523627,2.453195668944,0.372126358250918,1
"mmu-mir-7661-3p",1.0314410388039,1.72220767001844,0.205891501465124,1
"mmu-mir-5101",1.02807733346687,0.377966803073284,0.305216343841249,1
"mmu-mir-290a-5p",-1.02632529178092,1.93089682660051,0.484056519128435,1
"mmu-mir-6967-3p",-1.0234625388272,0.1513058132634,0.515642702045087,1
"mmu-mir-7666-3p",1.01439125857839,-0.594690939436446,0.513285623846292,1
"mmu-mir-30e-3p",1.0101954941044,10.4904566148274,0.198605566201792,1
"mmu-mir-152-3p",-1.00848892668778,10.0204605025825,0.404528271171737,1
"mmu-mir-7030-3p",-1.00647098740488,-1.39073309838087,1,1
"mmu-mir-598-5p",-1.00363917617239,-1.34278136056853,1,1
"mmu-mir-3470a",1.00008548396392,3.70487495398587,0.20155370241106,1
"mmu-mir-3064-3p",0.994152640643319,-1.22019197222772,0.39245327076124,1
"mmu-mir-101b-3p",0.992178898750387,11.0929931550252,0.201939278683393,1
"mmu-mir-99b-5p",0.991643466613554,13.5078806511804,0.208703907682309,1
"mmu-mir-1947-5p",0.98647615236693,3.99280533299723,0.201104100871226,1
"mmu-mir-3473g",0.986157909515439,0.353289675270279,0.312824368338446,1
"mmu-mir-297c-5p",-0.985277951668121,-0.420619397673756,1,1
"mmu-mir-1933-3p",0.984851626238236,2.95165820150901,0.225054869679942,1
"mmu-mir-6947-5p",0.9838287498089,-0.635354849335757,0.461354168908903,1
"mmu-mir-6358",0.983405352238121,-1.62701890571311,0.844896494514685,1
"mmu-mir-28b",0.983405352238121,-1.62701890571311,0.844896494514685,1
"mmu-mir-6982-3p",0.983405352238121,-1.62701890571311,0.844896494514685,1
"mmu-mir-8101",0.983403985455284,-0.214856448457524,0.325683351519547,1
"mmu-mir-135a-5p",0.980348713805254,3.90686076382161,0.342488879318895,1
"mmu-mir-465c-3p",-0.979481861183711,-0.0820324384861377,0.701222129615039,1
"mmu-mir-5100",-0.97931525319117,5.74948684681589,0.361542680721249,1
"mmu-mir-669e-5p",-0.973612778700977,4.93567677511998,0.721100312915737,1
"mmu-mir-1934-3p",-0.964169065183846,3.95498940437793,0.37412994612767,1
"mmu-mir-5098",0.957898574185519,3.79130768205844,0.22240206222266,1
"mmu-mir-125b-2-3p",0.957578112280841,8.40357512157091,0.268928111672436,1
"mmu-mir-7a-1-3p",0.953335512867802,4.03277944679393,0.221236928954042,1
"mmu-mir-7041-5p",0.951068564693745,0.578502881273792,0.445469543471631,1
"mmu-mir-1231-3p",-0.946988944784818,-0.609403884717749,0.889246240998384,1
"mmu-mir-7026-3p",0.941974955997228,-1.38520073124135,0.541510776649872,1
"mmu-mir-7063-3p",0.941974955997228,-1.38520073124135,0.541510776649872,1
"mmu-mir-92b-3p",0.938136595608301,11.1836206165273,0.338622349121013,1
"mmu-mir-488-3p",-0.935754742541632,11.1639682592206,0.361919170420353,1
"mmu-mir-3082-3p",0.935385754611756,2.89692081779395,0.234118388495488,1
"mmu-mir-1893",0.932685231801171,-0.991726038189615,0.656868391259623,1
"mmu-mir-181b-2-3p",0.932073434130731,5.32355476932976,0.240742780708676,1
"mmu-mir-6392-5p",-0.928728940089435,-0.989096399034253,0.872547739876782,1
"mmu-mir-704",0.927064265329563,3.97611820403605,0.266946377533023,1
"mmu-mir-188-3p",-0.926904914956188,1.46385050985238,0.39328636133451,1
"mmu-mir-871-3p",-0.923955988044961,1.86267957544594,0.845440761274483,1
"mmu-mir-207",-0.921285611760309,-0.966846012727323,0.826339041940636,1
"mmu-mir-5119",0.919001838105947,0.338369333597771,0.290707919319409,1
"mmu-mir-670-3p",-0.918811660775629,2.4391115546535,0.573896250782196,1
"mmu-mir-344f-3p",-0.913420154130839,6.65698093757599,0.437864023783239,1
"mmu-mir-6412",-0.911812190749239,4.0033443279552,0.402372808836256,1
"mmu-mir-5112",0.91158412524027,-0.086448362691881,0.38920551989244,1
"mmu-mir-672-3p",-0.911453365856955,2.46635500693008,0.395506483248821,1
"mmu-mir-760-5p",-0.909029179392587,-0.996131755026146,0.886250606954491,1
"mmu-mir-666-5p",-0.90672187989669,-1.00988483282949,0.788582825316152,1
"mmu-mir-145a-3p",-0.903050060299268,2.69822663390773,0.413349726672696,1
"mmu-mir-3094-5p",0.8995057994406,-1.13260878321442,0.515270198417571,1
"mmu-mir-20b-5p",-0.898967309469073,4.36722829076645,0.439897418901991,1
"mmu-mir-672-5p",0.893478772713689,8.44947706604048,0.252595902744073,1
"mmu-mir-466l-5p",-0.890038001335064,-1.33176593784617,1,1
"mmu-mir-7085-5p",-0.890038001335064,-1.33176593784617,1,1
"mmu-mir-701-5p",0.889322684346425,1.06719689680586,0.332181181517631,1
"mmu-mir-6395",-0.888926223671439,1.81833255916159,0.416316520199719,1
"mmu-mir-3083-5p",0.888579080953982,0.739422515782574,0.372903571112084,1
"mmu-mir-126a-5p",-0.888288639436394,2.58804524388555,0.551707300451052,1
"mmu-mir-3075-5p",-0.88009280478587,0.0504027286074674,0.697424057649432,1
"mmu-mir-29c-5p",0.87967237275756,4.11979735664706,0.290010408404158,1
"mmu-mir-3067-3p",-0.878269884787949,-0.363058145894378,0.734730002185316,1
"mmu-mir-6546-3p",0.877187165422539,-1.57538577472041,1,1
"mmu-mir-6956-5p",0.877187165422539,-1.57538577472041,1,1
"mmu-mir-7117-5p",0.877187165422539,-1.57538577472041,1,1
"mmu-mir-9-3p",-0.877138374887038,14.1850678998889,0.388314801103221,1
"mmu-mir-365-3p",-0.876242140688032,4.77378317336756,0.410052240713113,1
"mmu-mir-421-3p",-0.872840490741261,5.89956403453768,0.423384834116825,1
"mmu-mir-6380",-0.872752341233474,-1.01277696774681,0.855162181342916,1
"mmu-mir-24-3p",-0.867770233730297,10.2959292471625,0.440095161717841,1
"mmu-mir-3102-5p",-0.867514755482692,1.18134328695485,0.518669170667409,1
"mmu-mir-1961",0.863679262113954,1.64591197050972,0.292669820080223,1
"mmu-mir-5625-3p",-0.863033608503567,-0.106690670801053,0.506428184119535,1
"mmu-mir-7060-5p",0.862327260870911,-1.33844991480168,0.729768027767068,1
"mmu-mir-320-3p",-0.861526342142934,9.93810607469494,0.40796847667835,1
"mmu-mir-3060-3p",-0.85969231132624,3.90792380165372,0.411954967805713,1
"mmu-mir-7073-5p",0.859229690440783,0.847274638625053,0.365949793111705,1
"mmu-mir-219a-1-3p",0.85554848382678,7.14633084459446,0.323189769209184,1
"mmu-mir-7006-3p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-6419",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-5617-5p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-6957-3p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-1967",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-6899-5p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-6906-5p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-6972-5p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-7002-5p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-142b",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-1962",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-693-5p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-7656-3p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-7064-3p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-344e-3p",0.850856024865116,-1.85743684276024,0.844896494514685,1
"mmu-mir-7675-3p",-0.850496694940677,-1.44735716692907,1,1
"mmu-mir-138-2-3p",-0.848040575253086,-0.662427960714458,0.729645665786044,1
"mmu-mir-455-3p",-0.847531507915352,6.98555411002232,0.500834205887094,1
"mmu-mir-692",0.844783172359057,0.168217958383426,0.35420080646949,1
"mmu-mir-6962-3p",-0.842648770086808,-1.48838470213411,1,1
"mmu-mir-5627-3p",0.841989010520853,-1.29178353794918,0.908079973417995,1
"mmu-mir-1964-3p",0.836408718520963,4.74894745287549,0.279847573338993,1
"mmu-mir-690",0.836372694449941,5.85373168452582,0.292520694213678,1
"mmu-mir-3093-3p",-0.833943540644337,6.40179001129445,0.456685449333783,1
"mmu-mir-106b-3p",0.831845307110434,10.7747411638674,0.272624864919477,1
"mmu-mir-6970-5p",0.828624761680986,-1.09001543155536,0.663953954725332,1
"mmu-mir-145a-5p",-0.825965817960621,2.77863536201551,0.460988198090012,1
"mmu-mir-126a-3p",-0.82132751080444,7.44768644737078,0.549683114792363,1
"mmu-mir-344b-3p",0.819909455760861,7.15956587224317,0.296910895782212,1
"mmu-mir-181d-3p",-0.816651943594794,2.1984191045027,0.465941935009961,1
"mmu-mir-23b-3p",-0.816383075908123,8.84088124347462,0.467699972274213,1
"mmu-mir-181a-1-3p",0.81523337847385,10.4077327703754,0.2852669743491,1
"mmu-mir-574-5p",0.815212989852713,6.03882747554641,0.292640885249315,1
"mmu-mir-6933-5p",0.813370292344108,0.111947403223346,0.390781676738115,1
"mmu-mir-7663-3p",-0.810815522658604,-0.993997524186833,0.775758097306333,1
"mmu-mir-7021-3p",0.81059790219583,-0.210006894802835,0.535659329269954,1
"mmu-mir-449a-3p",0.809303991875628,-1.52641544379618,1,1
"mmu-mir-6987-5p",0.809303991875628,-1.52641544379618,1,1
"mmu-mir-6956-3p",0.809303991875628,-1.52641544379618,1,1
"mmu-mir-374b-3p",0.807757410252386,5.6032831386287,0.314107056856105,1
"mmu-mir-3471",0.807107088594677,0.530602267524542,0.437669666912313,1
"mmu-mir-3057-3p",-0.807015190457405,0.474277175410813,0.648312077772566,1
"mmu-mir-1929-5p",0.806996046685118,1.95969306701328,0.323870465366008,1
"mmu-mir-184-3p",0.804691023161375,5.70496284804789,0.36323171940963,1
"mmu-mir-100-5p",0.803110234933073,13.1478101481829,0.293471177723647,1
"mmu-mir-8112",-0.801242271789,3.01310270761082,0.50506809999264,1
"mmu-mir-152-5p",-0.800015222536386,5.18030645512782,0.47969700645764,1
"mmu-mir-574-3p",-0.79615265844902,5.2968685658319,0.45045663054216,1
"mmu-mir-340-3p",-0.794873041910969,8.35142442059892,0.461118251123185,1
"mmu-mir-8117",0.790355494995064,-0.608779477152936,0.593446488753047,1
"mmu-mir-1954",0.790010949071355,2.04147600953309,0.391946000765566,1
"mmu-mir-99a-3p",0.783521453229432,4.70596265702154,0.342417335335659,1
"mmu-mir-30c-2-3p",0.780491378528305,8.1416471473774,0.326813102514164,1
"mmu-mir-3076-3p",-0.778073820690943,0.614591142153976,0.595866882848539,1
"mmu-mir-7029-3p",0.776608026749208,0.0603978247361583,0.438593204280658,1
"mmu-mir-1970",0.772115442280755,0.753682390071724,0.353520043757465,1
"mmu-mir-363-5p",-0.770945988720593,0.166955955732112,0.704479322317933,1
"mmu-mir-29b-2-5p",-0.770385939721818,2.03514526386098,0.530207950835408,1
"mmu-mir-93-3p",-0.76851900854989,4.73277919974313,0.49735448042596,1
"mmu-mir-7119-3p",0.761117786020358,-0.971540639187722,0.668237763054196,1
"mmu-mir-532-5p",0.754257997922071,11.4013623497907,0.315887246193629,1
"mmu-mir-7021-5p",0.751015805305927,1.42761790058652,0.33813832937953,1
"mmu-mir-7658-5p",0.750992384681784,2.13690455185299,0.355982053685428,1
"mmu-mir-3099-3p",-0.74797837825729,2.97349238935404,0.662442962178924,1
"mmu-mir-338-3p",0.747555141820448,2.73395255580147,0.358002308575873,1
"mmu-mir-1981-5p",0.74649060868736,7.69056299643467,0.350060844941917,1
"mmu-mir-10a-3p",0.744100383442271,8.40068870686696,0.535666780195325,1
"mmu-mir-7674-5p",-0.74334618355746,-1.4320755840946,1,1
"mmu-mir-155-5p",0.742919307708856,7.26790792727171,0.355661281821517,1
"mmu-mir-296-3p",-0.736511421280416,9.61004646608404,0.501069299516875,1
"mmu-mir-877-3p",-0.735389579482363,3.45401434958223,0.510716728908519,1
"mmu-mir-6948-3p",-0.734050167733282,0.893215562389738,0.53669221460555,1
"mmu-mir-92a-1-5p",-0.733624323981397,5.00030157197375,0.498937230377309,1
"mmu-mir-22-5p",-0.733031695040945,5.70833345600745,0.522736322132314,1
"mmu-mir-7066-5p",-0.73287955858284,-0.0383135512329319,0.71370397718954,1
"mmu-mir-219c-5p",-0.729359506799961,1.0713349122407,0.63476412834471,1
"mmu-mir-30d-5p",0.72933853477374,13.8147417085114,0.320664270747854,1
"mmu-mir-8095",0.729144123284306,-0.773465506114951,0.599015047956249,1
"mmu-mir-1948-5p",0.728669039898498,-1.80018238594596,0.844896494514685,1
"mmu-mir-1900",0.728669039898498,-1.80018238594596,0.844896494514685,1
"mmu-mir-6955-5p",0.728669039898498,-1.80018238594596,0.844896494514685,1
"mmu-mir-6397",0.728669039898498,-1.80018238594596,0.844896494514685,1
"mmu-mir-1932",0.727497336226419,0.0133394895467699,0.532010784946957,1
"mmu-mir-467f",0.72739288441309,0.780002585154137,0.580617906052904,1
"mmu-mir-149-5p",-0.726950882098177,7.71600289330852,0.547483479251935,1
"mmu-mir-330-5p",-0.722498856704674,2.88123369363585,0.606420466450668,1
"mmu-mir-1306-5p",-0.720431650002132,3.64060999638018,0.534905529153775,1
"mmu-mir-500-3p",-0.713220171223087,2.44844543082065,0.514323264355768,1
"mmu-mir-143-3p",0.707840819726107,8.62251345235932,0.362319680703053,1
"mmu-mir-6952-5p",0.70657287634567,-0.933272486547711,0.673371619389339,1
"mmu-mir-192-5p",0.704418369143902,8.76255462748109,0.370207212335609,1
"mmu-mir-5129-3p",0.703655051027657,1.61564518044084,0.398688135571433,1
"mmu-mir-5133",-0.702446267959344,0.769045184540731,0.668763692609928,1
